author_id,author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count,communityId,betweenness
59487853200,Prata R.A.C.,Universidade Federal do Amazonas,Manaus,Tie: Computer Science | Mathematics and Statistics,Mathematics and Statistics | Computer Science,Applied Mathematics | Computational Mathematics | Modeling and Simulation | Numerical Analysis,1,9405,0.0
59488016900,Piton G.P.P.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,8961,0.0
59489105200,Menillo R.B.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Agronomy and Crop Science,1,6425,0.0
59489513600,Falcini G.,Universidade Estadual de Campinas,Campinas,Economics and Business,Economics and Business | Social Sciences,"Education | Business, Management and Accounting (miscellaneous) | Economics, Econometrics and Finance (miscellaneous) | Management of Technology and Innovation",1,10045,0.0
59489885700,Ribeiro S.F.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering | Social Sciences,Food Science | Microbiology | Health (social science) | Health Professions (miscellaneous) | Plant Science,2,5256,0.0
59490333800,Chavez-Caceres S.,Universidad Nacional de San Agustin de Arequipa,Arequipa,Engineering,Engineering | Computer Science | Other/Unclassified,"Hardware and Architecture | Control and Systems Engineering | Safety, Risk, Reliability and Quality | Computer Networks and Communications | Instrumentation | Control and Optimization",1,5056,0.0
59490351000,De Oliveira L.W.,Pontificia Universidade Catolica de Campinas,Campinas,Engineering,Engineering | Computer Science | Other/Unclassified,"Hardware and Architecture | Control and Systems Engineering | Safety, Risk, Reliability and Quality | Computer Networks and Communications | Instrumentation | Control and Optimization",1,2352,0.0
59490546600,Hincho-Jove A.,Universidad Nacional de San Agustin de Arequipa,Arequipa,Engineering,Engineering | Computer Science | Other/Unclassified,"Hardware and Architecture | Control and Systems Engineering | Safety, Risk, Reliability and Quality | Computer Networks and Communications | Instrumentation | Control and Optimization",1,5056,0.0
59491581400,Gomes M.N.,Universidade Estadual de Campinas,Campinas,Arts,Arts,Visual Arts and Performing Arts,1,19874,0.0
59491864400,Pixioline M.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,415,0.0
59492003800,Constantino J.A.,Pontificia Universidade Catolica de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,415,0.0
59492289400,Ternes C.,Universidade Federal de Santa Catarina,Florianopolis,Physics,Physics,Nuclear and High Energy Physics,1,3101,0.0
59492731100,Siqueira J.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,"Pediatrics, Perinatology and Child Health",1,7708,0.0
59493156400,Sales M.R.P.,Minas Gerais,Itajuba,Social Sciences,Social Sciences,Education,1,1330,0.0
59493190600,Gruenwaldt J.,Centro de Oncologia Clínica (COC),Campinas,Medicine and Health,Medicine and Health | Undefined | Biology | Other/Unclassified,"Research and Theory | Radiological and Ultrasound Technology | Health Professions (miscellaneous) | Radiology, Nuclear Medicine and Imaging | Assessment and Diagnosis",1,9084,0.0
59493338800,Barsanelli D.M.,Centro de Oncologia Clínica (COC),Campinas,Medicine and Health,Medicine and Health | Undefined | Biology | Other/Unclassified,"Research and Theory | Radiological and Ultrasound Technology | Health Professions (miscellaneous) | Radiology, Nuclear Medicine and Imaging | Assessment and Diagnosis",1,9084,0.0
59493486600,Ishikawa K.E.,Centro de Oncologia Clínica (COC),Campinas,Medicine and Health,Medicine and Health | Undefined | Biology | Other/Unclassified,"Research and Theory | Radiological and Ultrasound Technology | Health Professions (miscellaneous) | Radiology, Nuclear Medicine and Imaging | Assessment and Diagnosis",1,9084,0.0
59493504600,Maciel I.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Environmental Science (miscellaneous),1,2940,0.0
59493605800,Medeiros G.J.M.,Minas Gerais,Itajuba,Social Sciences,Social Sciences,Education,1,1330,0.0
59493605900,Negrão B.J.,Minas Gerais,Itajuba,Social Sciences,Social Sciences,Education,1,1330,0.0
59493764300,de Paula Goulart L.R.,Universidade Federal de Lavras,Lavras,Social Sciences,Social Sciences,Education,1,1330,0.0
59493781200,de Sousa LIMA M.E.,Universidade Estadual de Campinas,Campinas,Tie: Computer Science | Mathematics and Statistics,Mathematics and Statistics | Computer Science,Applied Mathematics | Computational Mathematics | Modeling and Simulation | Numerical Analysis,2,9405,0.0
59495182100,Dos Santos M.A.Q.F.,Universidade Federal de Mato Grosso do Sul,Campo Grande,Medicine and Health,Medicine and Health,Nursing (all),1,10785,0.0
59495797300,Santos G.A.A.D.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health | Biology,Sensory Systems | Neurology | Neurology (clinical) | Geriatrics and Gerontology | Cognitive Neuroscience,1,20839,0.0
59496736200,Graff B.R.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language,1,1666,0.0
59496998500,Batista L.d.S.,Universidade Federal do ABC,Santo Andre,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language,1,3196,0.0
59497134200,Leite D.M.,Universidade Federal do ABC,Santo Andre,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language,1,3196,0.0
59497539600,Navarro A.d.M.,Universidade Federal do ABC,Santo Andre,Philosophy and Humanities,Philosophy and Humanities,Language and Linguistics | Linguistics and Language,1,3196,0.0
59498196700,Carrillo V.A.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Medicine and Health | Biology | Computer Science,Biomedical Engineering | Mechanical Engineering | Artificial Intelligence,3,19894,0.0
59498514000,Perez Pinheiro G.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry,"Plant Science | Ecology, Evolution, Behavior and Systematics | Analytical Chemistry | Biochemistry | Organic Chemistry",2,23890,0.6666666666666666
59498534200,Araújo T.d.S.,Universidade Estadual de Campinas,Campinas,Tie: Economics and Business | Other/Unclassified,Economics and Business | Other/Unclassified,"Business, Management and Accounting (miscellaneous) | Control and Optimization",1,2350,0.0
59498654000,Echeverry S.M.V.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,Geology,1,7635,0.0
59499426200,Boisseau Gomez R.D.,The University of Texas at El Paso College of Engineering,El Paso,Chemistry,Chemistry | Engineering | Geosciences,Chemistry (miscellaneous) | Chemical Engineering (miscellaneous) | Environmental Chemistry | Water Science and Technology,1,22640,0.0
59501606600,Rodrigues N.R.D.S.,Center for Critical Imagination: Political Economy and Citizenship (CCI),null,Social Sciences,Social Sciences,Communication,1,19899,0.0
59501969200,Juca R.H.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Surgery,1,3629,0.0
59502375800,Bennini Júnior J.R.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Medicine (all),1,21649,0.0
59504002200,Pessoa C.M.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Physics,Analytical Chemistry | Spectroscopy,1,24170,0.0
59504064600,Oliveira A.B.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Geosciences,Geosciences,Geology | Earth-Surface Processes,1,3200,0.0
59504106400,Camata S.D.d.S.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering,"Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,19124,0.0
59504216100,Leme K.B.d.L.,Universidade Estadual de Campinas,Campinas,Other/Unclassified,Other/Unclassified | Medicine and Health | Social Sciences,Social Psychology | Developmental and Educational Psychology | Pediatrics,1,7708,0.0
59504244700,Jerônimo A.,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Sao Luis,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts,Education | Arts and Humanities (miscellaneous) | Social Sciences (miscellaneous) | Literature and Literary Theory | History and Philosophy of Science,1,1804,0.0
59504435900,Mota T.E.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Computer Networks and Communications | Software,1,5541,0.0
59504737100,Vicente Perin R.,Pontificia Universidade Catolica de Campinas,Campinas,Geosciences,Geosciences | Engineering,"Renewable Energy, Sustainability and the Environment | Waste Management and Disposal",1,19124,0.0
59504884400,de Araújo J.M.C.,Universidade Estadual de Campinas,Campinas,Philosophy and Humanities,Philosophy and Humanities | Social Sciences | Arts,Education | Arts and Humanities (miscellaneous) | Social Sciences (miscellaneous) | Literature and Literary Theory | History and Philosophy of Science,1,19909,0.0
59505226100,dos Santos G.P.,Faculdade de Medicina de Jundiai,Arens Jundiai,Chemistry,Chemistry,Drug Discovery,1,22755,0.0
59505942900,Lima R.A.d.O.,Universidade Estadual de Campinas,Campinas,Tie: Chemistry | Computer Science,Chemistry | Engineering | Computer Science,Chemical Engineering (all) | Computer Science Applications,1,22111,0.0
59506776800,Sekyama J.Y.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Rheumatology | Pharmacology (medical),1,1330,0.0
59507067000,Acevedo Blanco V.L.,Vanti Group,Bogota,Tie: Chemistry | Geosciences | Undefined,Chemistry | Engineering | Undefined | Geosciences,Chemical Engineering (miscellaneous) | Energy (miscellaneous) | Environmental Science (miscellaneous),1,5541,0.0
59507353300,dos Santos Gomes Carvalho J.,Universidade Federal do Amazonas,Manaus,Tie: Biology | Geosciences,Geosciences | Biology,Environmental Science (all) | Agricultural and Biological Sciences (all),1,3564,0.0
59509679700,Baracat P.A.A.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Engineering | Social Sciences,"Renewable Energy, Sustainability and the Environment | Environmental Science (miscellaneous) | Management, Monitoring, Policy and Law | Pollution | Geography, Planning and Development",1,19124,0.0
59509824200,Ferreira B.S.,Universidade Estadual de Campinas,Campinas,Tie: Chemistry | Geosciences | Medicine and Health,Geosciences | Chemistry | Medicine and Health | Engineering,"Environmental Engineering | Environmental Chemistry | Chemistry (all) | Pollution | Public Health, Environmental and Occupational Health | Health, Toxicology and Mutagenesis",1,22640,0.0
59510537700,Nascimento M.,Universidade Federal de Santa Maria,Santa Maria,Computer Science,Engineering | Computer Science,Control and Systems Engineering | Software | Signal Processing | Computer Vision and Pattern Recognition | Electrical and Electronic Engineering,1,10692,0.0
59510956700,Ribeiro M.L.,Universidade Estadual de Campinas,Campinas,Biology,Biology,Physiology,1,19918,0.0
59511037000,Seixas D.M.T.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Neurology | Neurology (clinical),1,1330,0.0
59511490000,D›antona Á.d.O.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Geosciences | Economics and Business,"Geography, Planning and Development | Urban Studies | Tourism, Leisure and Hospitality Management | Nature and Landscape Conservation | Management, Monitoring, Policy and Law",1,10107,0.0
59512317100,de Paula Machado Pasqua L.,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Tie: Philosophy and Humanities | Social Sciences,Philosophy and Humanities | Social Sciences | Arts | Medicine and Health,History | Social Sciences (miscellaneous) | Social Sciences (all) | Arts and Humanities (all) | Psychology (all),3,5943,30258.096437799562
59512354800,Oprea C.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health | Chemistry | Engineering | Biology,Nutrition and Dietetics | Medicine (miscellaneous) | Food Science,1,12311,0.0
59512936200,da Silva Mocarzel R.C.,Universidade de Vassouras,Maricá,Tie: Arts | Philosophy and Humanities | Social Sciences,Social Sciences | Arts | Philosophy and Humanities,Social Sciences (all) | Arts and Humanities (all),1,5943,0.0
59513488400,De Matos Pinto Júnior A.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Computer Science,"Computer Networks and Communications | Hardware and Architecture | Information Systems | Energy Engineering and Power Technology | Electrical and Electronic Engineering | Instrumentation | Safety, Risk, Reliability and Quality",1,6614,0.0
59513553600,Silva R.,Universidade Federal do Rio Grande do Norte,Natal,Undefined,Undefined,Multidisciplinary,1,2974,0.0
59513811600,Terra C.N.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences,Education,1,18270,0.0
59515284600,Pires B.M.,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Computer Science,Computer Science | Engineering,"Artificial Intelligence | Computer Networks and Communications | Hardware and Architecture | Safety, Risk, Reliability and Quality",1,24477,0.0
59515789200,Santana M.d.L.B.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Dermatology,1,3196,0.0
59515884500,Canato R.L.C.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Engineering,"Artificial Intelligence | Computer Networks and Communications | Hardware and Architecture | Safety, Risk, Reliability and Quality",1,22907,0.0
59516451500,Gonçalves A.,Universidade Estadual de Campinas,Campinas,Social Sciences,Social Sciences | Biology,"Demography | Ecology, Evolution, Behavior and Systematics | Anthropology | Genetics",2,5256,0.0
59516956000,Felipe de Almeida Nobre C.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Biology | Chemistry,Biomaterials | Chemical Engineering (all) | Polymers and Plastics,1,24769,0.0
59517658700,Lavres J.,Universidade de São Paulo,Sao Paulo,Biology,Biology,Physiology | Agronomy and Crop Science,1,3200,0.0
59517817600,Cox R.A.,Irmandade da Santa Casa de Misericordia de Sao Paulo,Vila Buarque,Medicine and Health,Medicine and Health,"Orthopedics and Sports Medicine | Physical Therapy, Sports Therapy and Rehabilitation | Rehabilitation",1,4398,0.0
