author_id:ID(Author),author_name,university,city,author_primary_macroarea,author_macroareas,author_topics,article_count:int,:LABEL
57190386203,Mocarzel M.,Universidade Catolica de Petropolis,Petropolis,Social Sciences,Social Sciences,Education,1,Author
57190389790,Penha C.B.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Engineering | Biology,Food Science | Chemistry (all) | Industrial and Manufacturing Engineering,2,Author
57190389840,Silva R.S.,CSIC - Instituto de Ciencia de Materiales de Madrid (ICMM),Madrid,Chemistry,Chemistry | Engineering,Chemistry (all) | Chemical Engineering (all),1,Author
57190390759,Moro S.R.,Universidade Federal de Santa Catarina,Florianopolis,Engineering,Engineering | Economics and Business | Computer Science | Undefined,Automotive Engineering | Aerospace Engineering | Mechanical Engineering | Fluid Flow and Transfer Processes | Computer Science Applications | Strategy and Management | Management Science and Operations Research | Industrial and Manufacturing Engineering | Management of Technology and Innovation,2,Author
57190394346,Chorro T.H.D.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Chemistry | Geosciences,"Environmental Engineering | Environmental Chemistry | Chemical Engineering (all) | Safety, Risk, Reliability and Quality",1,Author
57190401280,de Souza L.E.V.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences,"Geography, Planning and Development | Environmental Science (all)",1,Author
57190402473,Lages G.d.A.,Geological Survey of Brazil-CPRM,Recife,Geosciences,Geosciences | Other/Unclassified | Biology,Geophysics | Economic Geology | Earth and Planetary Sciences (miscellaneous) | Paleontology,1,Author
57190403019,Scalco J.C.,Universidade do Estado de Santa Catarina,Florianopolis,Medicine and Health,Medicine and Health,"Immunology and Allergy | Pulmonary and Respiratory Medicine | Public Health, Environmental and Occupational Health",1,Author
57190404366,Nakasu P.S.Y.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Geosciences | Biology | Computer Science | Chemistry | Undefined | Social Sciences,"Renewable Energy, Sustainability and the Environment | Agronomy and Crop Science | Civil and Structural Engineering | Building and Construction | Modeling and Simulation | Fuel Technology | Energy Engineering and Power Technology | Pollution | Energy (all) | Mechanical Engineering | Industrial and Manufacturing Engineering | Management, Monitoring, Policy and Law | Electrical and Electronic Engineering",4,Author
57190405954,Ribeiro W.D.J.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Psychology (all),1,Author
57190425867,Grossi Bovi Karatay G.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Chemistry | Engineering | Social Sciences,Food Science | Microbiology | Health (social science) | Health Professions (miscellaneous) | Plant Science | Bioengineering | Biomaterials | Organic Chemistry | Polymers and Plastics,3,Author
57190425909,Abbasi H.M.,Imam Khomeini International University,Qazvin,Chemistry,Chemistry | Engineering,Chemistry (all) | Chemical Engineering (all) | Materials Science (all),1,Author
57190425920,Nunes E.A.,Universidade Estadual de Campinas,Campinas,Geosciences,Geosciences | Biology | Chemistry,Microbiology | Agronomy and Crop Science | Soil Science | Environmental Chemistry | Water Science and Technology | Pollution,2,Author
57190426473,Fetto N.R.,"University of Nevada, Reno",Reno,Physics,Physics | Biology | Chemistry,"Biophysics | Atomic and Molecular Physics, and Optics | Chemistry (all) | Biochemistry | Condensed Matter Physics",1,Author
57190441690,Silveira C.,Universidade Estadual de Campinas,Campinas,Tie: Biology | Medicine and Health,Biology | Medicine and Health,Genetics | Genetics (clinical),1,Author
57190443596,Ries A.C.R.,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Biology,Biology | Medicine and Health,Parasitology | Veterinary (all) | Insect Science | Infectious Diseases,1,Author
57190496107,Ricciardi T.R.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Physics | Mathematics and Statistics | Computer Science,Aerospace Engineering | Energy Engineering and Power Technology | Nuclear Energy and Engineering | Condensed Matter Physics | Mechanics of Materials | Mechanical Engineering | Computational Mechanics | Fluid Flow and Transfer Processes | Applied Mathematics | Engineering (all) | Space and Planetary Science | Modeling and Simulation | Acoustics and Ultrasonics,13,Author
57190496503,Hone T.,Imperial College London,London,Medicine and Health,Medicine and Health,Medicine (all),1,Author
57190515304,dos Anjos E.H.M.,Universidade Estadual de Campinas,Campinas,Biology,Biology | Medicine and Health,"Cell Biology | Histology | Biochemistry, Genetics and Molecular Biology (all) | Animal Science and Zoology | Genetics | Plant Science",3,Author
57190517862,Bertoti E.,Universidade Estadual de Campinas,Campinas,Engineering,Engineering | Mathematics and Statistics | Physics | Geosciences,Civil and Structural Engineering | Mathematics (all) | Automotive Engineering | Aerospace Engineering | Condensed Matter Physics | Ocean Engineering | Mechanics of Materials | Mechanical Engineering,1,Author
57190568211,Guedes G.B.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science,Theoretical Computer Science | Computer Science (all),1,Author
57190569747,Marcheafave G.G.,Universidade Estadual de Campinas,Campinas,Chemistry,Chemistry | Computer Science | Engineering | Physics,Analytical Chemistry | Software | Computer Science Applications | Process Chemistry and Technology | Spectroscopy,1,Author
57190572338,Limongi R.,Universidade Federal de Goiás,Goiania,Computer Science,Economics and Business | Social Sciences | Computer Science | Undefined,"Business, Management and Accounting (all) | Sociology and Political Science | Information Systems | Computer Science Applications | Library and Information Sciences",2,Author
57190572572,Corbalán M.I.,Universidade Federal de Santa Catarina,Florianopolis,Tie: Philosophy and Humanities | Social Sciences,Philosophy and Humanities | Social Sciences,Philosophy | Social Sciences (all),1,Author
57190572638,Mayrink J.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Obstetrics and Gynecology | Medicine (all),4,Author
57190573201,Ping Z.,Fudan University,Shanghai,Social Sciences,Social Sciences | Economics and Business,"Sociology and Political Science | Economics, Econometrics and Finance (all) | Political Science and International Relations",1,Author
57190574309,Horton R.,Asante Rogue Regional Medical Center,Medford,Medicine and Health,Medicine and Health,Medicine (all),1,Author
57190577172,Cândido M.R.,Universidade Estadual de Campinas,Campinas,Mathematics and Statistics,Mathematics and Statistics | Physics,Mathematics (all) | Applied Mathematics | Mathematical Physics | Physics and Astronomy (all) | Geometry and Topology,2,Author
57190577179,Louzada M.L.d.C.,Universidade de São Paulo,Sao Paulo,Social Sciences,Social Sciences | Chemistry | Engineering | Biology | Other/Unclassified | Economics and Business,"Food Science | Development | Sociology and Political Science | Economics and Econometrics | Management, Monitoring, Policy and Law",1,Author
57190577664,Vieira D.,Pontificia Universidade Catolica de Minas Gerais,Belo Horizonte,Computer Science,Computer Science,Theoretical Computer Science | Computer Science (all),1,Author
57190579592,Bre F.,Technische Universität Darmstadt,Darmstadt,Engineering,Engineering | Arts | Geosciences,"Civil and Structural Engineering | Building and Construction | Architecture | Environmental Engineering | Geography, Planning and Development",2,Author
57190582101,de Sousa R.J.P.L.,Universidade Estadual de Campinas,Campinas,Computer Science,Computer Science | Undefined,Management Information Systems | Information Systems | Library and Information Sciences,1,Author
57190582933,Calle-López Y.,Universidad de Antioquia,Medellin,Medicine and Health,Medicine and Health,Neurology | Neurology (clinical),1,Author
57190618270,Pereira C.F.,Universidade de São Paulo,Sao Paulo,Medicine and Health,Medicine and Health,Nursing (all),1,Author
57190619466,Barbosa T.D.A.,Universidade Estadual de Campinas,Campinas,Medicine and Health,Medicine and Health,Anesthesiology and Pain Medicine,1,Author
57190621443,Masson M.L.V.,Universidade Federal da Bahia,Salvador,Medicine and Health,Medicine and Health | Biology,"Speech and Hearing | Otorhinolaryngology | LPN and LVN | Health Professions (miscellaneous) | Physical Therapy, Sports Therapy and Rehabilitation | Occupational Therapy | Public Health, Environmental and Occupational Health",2,Author
